,X.,session_start_timeStamp,focal_start_timeStamp,timeStamp,scanned_individual_ID,ACTIVITY,HEIGHT,VOCAL,FOOD_ITEM,PARTNER_ID,lat0,lon0,group,species,source
,,,,"2017-06-23,07:50:00",OPBl,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,08:10:00",RC,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,08:10:00",OBS,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,08:20:00",RC,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,08:30:00",RC,Moving,H (15+),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,08:40:00",OPBl,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,08:50:00",OBS,Autogrooming,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,09:00:00",RC,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,09:50:00",RC,Moving,H (15+),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,10:00:00",RC,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,10:10:00",RC,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,10:10:00",OBS,Foraging,L (0-5m),,,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,10:20:00",OBS,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,10:30:00",RC,Resting,H (15+),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,10:40:00",RC,Foraging,M (5-15),,,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,10:40:00",OBS,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-23,11:10:00",RC,Resting,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,14:20:00",OPR,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,14:20:00",OPBl,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,14:30:00",OPR,Resting,L (0-5m),Chrip Whine,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,14:50:00",RC,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,14:50:00",OPR,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,15:10:00",OPBl,Resting,L (0-5m),chirp whine,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,15:10:00",OBS,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,15:40:00",OBS,Resting,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,15:50:00",OBS,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,16:00:00",OPR,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-25,16:00:00",OBS,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,13:40:00",OPR,Moving,H (15+),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,13:50:00",OPR,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:00:00",RC,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:00:00",OPR,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:10:00",RC,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:10:00",OPR,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:10:00",OBS,Resting,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:20:00",RC,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:20:00",OPBl,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:20:00",OBS,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:40:00",RC,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:40:00",OPR,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:40:00",OBS,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:50:00",RC,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:50:00",OPR,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:50:00",OBG,Resting,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:50:00",OPBl,Resting,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,14:50:00",OBS,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:00:00",OPR,Autogrooming,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:10:00",RC,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:10:00",OPR,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:10:00",OBG,Resting,L (0-5m),CW,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:10:00",OBS,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:20:00",RC,Resting,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:20:00",OPR,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:20:00",OBS,Resting,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:30:00",RC,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:30:00",OPR,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:30:00",OPBl,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:30:00",OBS,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:40:00",RC,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,15:50:00",RC,Foraging,L (0-5m),,,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,16:00:00",RC,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,16:00:00",OPR,Resting,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,16:00:00",OPBl,Moving,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,16:00:00",OBS,Resting,M (5-15),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,16:20:00",RC,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,16:20:00",OBS,Moving,L (0-5m),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-06-28,16:30:00",OBS,Moving,H (15+),,NA,NA,-12.564572,-70.098768,OE,SIMP,paper
,,,,"2017-07-05,15:58:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,15:58:00",YPO,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,15:58:00",YBY,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,15:58:00",YPL,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:08:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:08:00",YBY,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:08:00",YBS,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:18:00",RC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:18:00",YPO,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:18:00",YBY,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:28:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:28:00",YPO,Foraging,H (15+),,YPO foraging on Cycropia,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:28:00",YBY,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-05,16:38:00",YPO,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,07:48:00",RC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,07:48:00",YBY,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,07:48:00",YPO,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,07:48:00",YBL,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,08:08:00",RC,Moving,H (15+),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,08:28:00",YPO,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,08:48:00",YBY,Agonism,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,10:18:00",YBL,Resting,H (15+),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,10:48:00",RC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,10:58:00",RC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:08:00",YPO,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:28:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:28:00",YBY,Foraging,M (5-15),,,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:38:00",YBL,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:38:00",YBS,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:38:00",UNC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:38:00",YBR,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:48:00",YBS,Moving,H (15+),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,11:58:00",UNC,Resting,H (15+),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:08:00",YBS,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:18:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:18:00",YBY,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:28:00",UNC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:38:00",RC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:38:00",YBY,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:58:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:58:00",YPO,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,15:58:00",UNC,Resting,M (5-15),CW,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,16:08:00",YBL,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,16:08:00",YBS,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,16:08:00",YBR,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-06,16:28:00",YBS,Resting,M (5-15),"No type recorded, but vocalizing.",NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,14:28:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,14:28:00",YBY,Grooming,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,14:28:00",YBL,Autogrooming,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,14:28:00",UNT (2),Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,14:58:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,15:08:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,15:08:00",YPO,Foraging,M (5-15),,,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,15:18:00",UNT (2),Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,15:38:00",YPO,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,15:48:00",YBL,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-08,15:58:00",YPL,Resting,H (15+),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-10,15:30:00",YPO,Moving,L (0-5m),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-10,15:40:00",YRC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-10,15:40:00",YBY,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-10,15:50:00",YBR,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-10,15:50:00",YPO,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:20:00",YBR,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:20:00",YBY,Resting,H (15+),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:20:00",YBS,Resting,M (5-15),CW,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:20:00",YBL,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:30:00",RC,Resting,L (0-5m),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:30:00",YBY,Foraging,H (15+),,,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:30:00",YBL,Foraging,H (15+),,,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:40:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:40:00",YBY,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:40:00",YPO,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:50:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:50:00",YBR,Moving,L (0-5m),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:50:00",YBL,Resting,L (0-5m),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:50:00",YPO,Resting,L (0-5m),CW,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,15:50:00",Uncollared,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:00:00",RC,Grooming,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:00:00",YBL,Being Groomed,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:00:00",YPO,Resting,M (5-15),CW,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:00:00",Uncollared,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:10:00",RC,Moving,L (0-5m),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:10:00",YBY,Moving,L (0-5m),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:10:00",YBS,Resting,M (5-15),CW,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:10:00",YPL,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:10:00",YPO,Grooming,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:10:00",Uncollared,Being Groomed,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-13,16:10:00",Uncollared,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,08:48:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,08:48:00",UNC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,08:58:00",RC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,08:58:00",YBY,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:28:00",UNC,Foraging,M (5-15),,,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:28:00",UNC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:38:00",RC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:38:00",YBR,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:38:00",YBL,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:38:00",YPO,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:38:00",UNC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:38:00",UNC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:48:00",YBY,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:48:00",UNC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,09:58:00",UNC,Foraging,H (15+),,,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,10:48:00",RC,Resting,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,10:48:00",YBL,Resting,L (0-5m),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-15,10:58:00",YBS,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-24,07:30:00",YBS,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-24,07:30:00",YBL,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-24,07:30:00",UNC 1,Foraging,,,,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-24,08:00:00",YRC,Resting,H (15+),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-24,08:10:00",YRC,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-24,08:10:00",YBR,Moving,M (5-15),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-07-24,08:40:00",UNC 1,Resting,L (0-5m),,NA,NA,-12.560778,-70.091404,QB,SIMP,paper
,,,,"2017-06-05,11:11:00",RC,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-06-05,11:37:00",XBO,Moving,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-06-05,11:37:00",RPY,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-12,15:38:00",RPO,Foraging,M (5-15),,,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-12,15:48:00",RBL,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-12,15:48:00",UNC,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-12,15:58:00",RC,Moving,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-12,15:58:00",UNC,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,06:48:00",RC,Autogrooming,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,06:58:00",RPO,Foraging,H (15+),,,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:08:00",RBL,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:08:00",UNC,Autogrooming,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:18:00",RC,Moving,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:18:00",RPO,Autogrooming,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:18:00",UNC,Foraging,M (5-15),,,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:28:00",RPO,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:38:00",RC,Resting,H (15+),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:38:00",RPO,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:38:00",RBL,Moving,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,07:38:00",UNC,Moving,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,08:28:00",RBL,Moving,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,08:38:00",UNC,Resting,M (5-15),vocalizing,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-14,08:58:00",RPO,Moving,M (5-15),"vocalizing, trill",NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-25,09:00:00",RC,Moving,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-25,09:00:00",UNC,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-25,09:10:00",RPO,Resting,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-25,09:20:00",RBL,Moving,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-25,09:30:00",RC,Being Groomed,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-07-25,09:30:00",RPO,Grooming,M (5-15),,NA,NA,-12.565594,-70.096302,RE,SIMP,paper
,,,,"2017-06-05,09:15:00",SBS,Resting,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-06-05,09:25:00",SBS,Resting,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-06-05,09:25:00",SBO,Moving,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:00:00",SBG,Moving,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:00:00",SBO,Moving,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:00:00",SBR,Moving,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:10:00",RC,Resting,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:30:00",SBS,Resting,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:40:00",RC,Resting,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:40:00",SBO,Resting,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:50:00",SBG,Resting,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,14:50:00",SBR,Moving,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,15:00:00",RC,Moving,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
,,,,"2017-07-07,15:00:00",SBG,Resting,M (5-15),,NA,NA,-12.565488,-70.092162,SS,LWED,paper
